age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage
31,0,31,1,0,0,0,37,45392,4,34,36,5,1,1,1,15,46,7.317,0
36,7,36,1,0,0,0,57,54363,7,41,48,2,1,0,0,11,31,0.0,0
40,13,40,1,0,0,0,31,44351,7,24,36,6,0,0,0,16,51,0.0,0
33,6,33,0,0,0,0,58,41036,6,24,36,2,1,0,0,10,30,0.0,0
38,8,38,1,0,0,0,48,50194,7,34,36,3,3,0,0,13,37,0.0,1
35,4,35,1,0,0,0,68,46022,7,16,24,0,0,3,2,8,23,11.051,0
41,12,41,0,0,0,0,58,53992,7,29,36,2,0,4,3,9,32,12.436,0
61,29,61,1,0,0,0,60,50997,2,0,12,1,1,0,0,13,25,0.0,0
31,0,31,1,0,0,0,62,17751,4,-3,0,1,2,0,0,10,27,0.0,1
29,2,29,0,0,0,0,67,45342,4,30,36,0,0,0,0,7,25,0.0,0
39,12,39,1,0,0,0,34,41134,7,22,24,6,0,0,0,16,48,0.0,0
45,15,45,0,0,0,0,65,42320,4,22,24,0,1,3,2,17,16,9.751,0
41,13,41,0,0,0,0,60,28996,6,22,24,1,0,1,1,4,34,12.099,0
37,8,37,1,0,0,0,41,41085,4,33,36,4,0,2,1,10,47,8.167,0
37,8,37,1,0,0,0,60,53192,2,0,12,1,2,0,0,11,27,0.0,0
75,48,75,0,0,0,0,60,35036,4,31,36,1,2,0,0,12,27,0.0,0
47,14,47,0,0,0,0,46,23924,3,28,36,4,1,0,5,16,37,12.89,0
39,9,39,0,0,0,0,54,43168,7,33,36,2,0,0,0,8,36,0.0,0
41,16,41,1,0,0,1,48,61267,4,28,36,3,1,2,23,9,41,29.622,0
32,4,32,0,0,0,0,65,54581,4,22,24,0,0,3,1,9,24,13.032,0
35,2,35,1,0,0,0,58,54919,5,30,36,2,0,2,1,11,29,7.346,0
44,18,44,1,0,0,0,40,26115,3,16,24,5,0,3,1,11,48,7.926,0
45,14,45,0,0,0,0,54,55975,2,39,48,2,0,2,1,7,37,8.926,0
37,6,37,1,0,0,0,44,41589,3,21,24,4,0,0,0,8,46,0.0,0
39,8,39,1,0,0,0,56,48483,6,23,24,2,4,0,0,8,35,0.0,0
30,2,30,1,0,0,0,56,45994,7,7,12,2,0,1,25,5,37,31.904,0
26,0,26,1,0,0,0,71,25895,7,21,24,0,1,0,0,8,19,0.0,1
51,18,51,1,0,0,0,50,28638,7,24,36,3,1,0,0,18,31,0.0,0
55,25,55,1,0,0,0,57,29115,2,-1,0,2,0,0,0,6,36,0.0,0
32,0,32,1,0,0,0,47,39414,3,34,36,3,5,2,1,9,43,8.646,1
37,6,37,0,0,0,0,40,47965,3,7,12,5,0,3,1,11,48,11.012,0
61,34,61,0,0,1,0,57,41087,2,33,36,2,1,0,0,11,31,0.0,0
24,0,24,1,0,0,0,59,50054,6,-1,0,2,0,0,0,12,27,0.0,0
25,0,25,0,0,0,0,55,46623,3,22,24,2,1,4,2,10,34,9.067,0
40,10,40,1,0,1,0,46,35994,5,7,12,4,0,0,0,13,39,0.0,0
28,1,28,1,0,1,0,49,52396,6,19,24,3,1,3,1,9,41,7.486,0
18,0,18,1,0,0,0,48,34778,5,40,48,3,0,4,3,12,38,9.926,0
34,2,34,0,0,0,0,33,48025,5,13,24,6,0,0,0,16,50,0.0,0
54,24,54,0,0,0,0,31,49792,6,21,24,6,1,3,2,18,50,10.875,0
28,0,28,0,0,0,0,56,48519,4,28,36,2,0,0,0,10,33,0.0,0
51,25,51,1,0,0,0,58,41827,4,6,12,2,1,0,0,15,26,0.0,0
21,0,21,1,0,0,0,54,33924,3,34,36,2,1,0,0,12,32,0.0,0
29,0,29,1,0,0,0,49,42191,4,12,24,3,0,3,1,6,44,11.202,0
48,17,48,1,0,0,0,61,41344,6,22,24,1,0,0,0,11,27,0.0,0
36,5,36,1,0,0,0,61,66863,4,34,36,1,0,5,18,11,26,25.479,0
56,23,56,1,0,1,0,51,40180,2,40,48,3,1,5,3,12,36,10.141,0
37,8,37,1,0,0,0,46,39262,7,41,48,3,2,0,0,14,39,0.0,1
66,40,66,1,0,0,0,57,48031,3,39,48,2,0,5,3,9,32,11.228,0
47,21,47,1,0,0,0,53,55532,6,40,48,2,2,4,3,15,30,9.788,0
50,15,50,1,0,0,0,44,41371,4,10,12,4,1,0,0,12,43,0.0,0
19,0,19,1,0,0,0,56,45309,4,24,36,2,0,3,1,9,34,9.647,0
29,0,29,1,0,0,0,48,39856,5,40,48,3,2,3,2,14,36,9.493,0
48,17,48,1,0,0,0,42,36806,6,40,48,4,0,1,1,12,44,11.694,0
40,9,40,0,0,0,0,51,65900,6,9,12,3,4,3,1,10,38,10.186,1
45,12,45,0,0,0,0,63,30961,5,13,24,1,2,0,0,7,29,0.0,1
65,41,65,1,0,0,0,62,53606,2,7,12,1,2,0,0,11,26,0.0,0
43,14,43,1,0,0,0,49,37993,5,40,48,3,0,3,2,8,41,8.439,0
32,4,32,1,0,0,0,62,54406,6,11,24,1,0,2,1,3,33,13.029,0
40,12,40,0,0,0,0,54,42656,4,30,36,2,5,3,2,10,34,9.692,1
75,45,75,0,0,0,0,55,26972,2,35,48,2,0,0,0,11,32,0.0,0
32,0,32,0,0,0,0,48,44118,7,5,12,3,3,0,0,14,36,0.0,1
35,9,35,1,0,0,0,64,31383,7,18,24,1,3,0,0,9,25,0.0,1
29,0,29,0,0,0,0,58,51656,6,29,36,2,0,5,4,14,26,11.044,0
42,13,42,0,0,0,0,58,44972,2,28,36,2,0,5,3,11,30,10.926,0
36,5,36,0,0,0,0,44,46625,3,24,36,4,1,0,0,9,46,0.0,0
46,19,46,1,0,0,0,47,48033,3,34,36,3,0,0,0,14,37,0.0,0
31,0,31,0,0,0,0,43,47438,6,7,12,4,0,2,1,20,35,9.187,0
33,5,33,1,0,0,0,57,31329,5,31,36,2,0,2,2,7,34,9.266,0
35,6,35,1,0,0,0,60,52365,4,35,36,1,2,0,0,10,29,0.0,0
45,11,45,0,0,0,0,56,29067,5,38,48,2,0,0,0,6,37,0.0,0
36,4,36,0,0,0,0,38,38920,3,22,24,5,0,4,2,8,52,8.945,0
53,23,53,1,0,0,0,42,37708,2,-6,0,4,1,0,0,18,39,0.0,0
35,3,35,1,0,0,0,30,41001,3,10,12,6,0,4,3,18,50,9.576,0
38,10,38,1,0,0,0,47,46115,7,12,24,3,1,0,0,16,36,0.0,0
50,24,50,0,0,0,0,38,50904,4,29,36,5,0,5,1,17,43,9.132,0
17,0,17,1,0,0,0,48,50905,4,18,24,3,3,4,1,10,40,8.783,1
37,8,37,1,0,0,0,59,46578,4,33,36,1,5,6,3,8,32,9.822,1
63,37,63,1,0,0,0,50,35371,3,12,24,3,1,0,0,8,40,0.0,0
40,12,40,0,0,0,0,45,32390,6,40,48,4,0,3,2,11,42,11.456,0
45,17,45,0,0,0,0,49,42243,7,25,36,3,0,0,0,9,41,0.0,0
42,11,42,0,0,0,0,57,35088,7,20,24,2,1,0,0,10,31,0.0,0
45,13,45,1,0,0,0,37,42618,4,19,24,5,1,0,0,14,48,0.0,0
25,0,25,0,0,0,0,64,45893,5,14,24,1,0,3,3,12,23,9.8,0
53,18,53,1,0,0,0,64,49167,3,18,24,1,0,0,0,8,26,0.0,0
21,0,21,0,0,0,0,60,64886,2,17,24,1,0,5,3,14,24,12.971,0
37,2,37,1,0,0,0,56,54648,5,34,36,2,3,0,0,7,35,0.0,1
49,19,49,1,0,0,0,60,33593,4,11,24,1,0,0,0,13,26,0.0,0
42,16,42,0,0,0,0,53,29924,6,38,48,2,1,0,0,7,38,0.0,1
42,11,42,0,0,0,0,53,41279,7,-3,0,2,0,0,0,6,40,0.0,0
32,0,32,0,0,0,0,66,31260,5,33,36,0,0,1,1,7,26,10.029,0
43,12,43,0,0,0,0,51,27250,5,40,48,3,0,3,3,3,44,14.498,0
49,20,49,0,0,0,0,65,24393,2,18,24,1,0,2,1,4,29,7.324,0
32,6,32,0,0,0,0,66,33962,5,26,36,0,0,0,0,12,21,0.0,0
40,13,40,1,0,0,0,62,17751,4,7,12,1,0,2,1,10,27,12.106,0
44,13,44,0,0,0,0,39,46542,4,-7,0,5,3,0,0,11,48,0.0,1
31,4,31,1,0,0,0,28,62125,4,34,36,7,4,4,3,10,60,10.93,0
39,9,39,0,0,0,0,60,73220,2,26,36,1,5,3,1,13,26,11.517,1
40,13,40,1,0,0,0,51,38533,4,21,24,3,1,0,0,12,36,0.0,0
59,32,59,0,0,0,0,47,51294,3,40,48,3,1,3,2,10,42,9.813,0
52,25,52,1,0,0,0,48,39886,2,12,24,3,2,0,0,13,37,0.0,0
48,16,48,1,0,0,0,65,36713,2,12,24,0,1,3,2,13,21,9.731,0
52,27,52,0,0,0,0,56,44069,6,38,48,2,2,0,0,14,29,0.0,1
34,6,34,1,0,0,0,51,46628,4,12,24,3,1,1,1,11,36,7.716,0
41,13,41,0,0,0,0,38,54414,3,11,12,5,1,0,0,14,46,0.0,0
41,14,41,1,0,0,0,38,47975,5,35,36,5,0,0,0,7,54,0.0,0
37,4,37,1,0,0,0,50,35284,6,38,48,3,0,0,0,13,35,0.0,0
47,14,47,0,0,0,0,62,45978,7,22,24,1,1,2,2,12,25,8.42,0
44,10,44,1,0,0,0,59,67529,5,30,36,1,0,3,2,7,32,11.518,0
45,18,45,0,0,0,0,54,45351,2,24,36,2,7,2,2,15,29,10.023,1
33,5,33,1,0,0,0,47,73199,4,32,36,3,0,2,1,16,35,7.287,0
16,0,16,1,0,0,0,43,18762,4,29,36,4,2,5,3,12,44,9.862,0
35,4,35,0,0,0,0,53,42677,2,30,36,2,1,0,0,8,37,0.0,0
50,24,50,1,0,0,0,67,39270,6,33,36,0,1,6,27,4,28,33.648,0
27,0,27,1,0,0,0,39,50223,3,20,24,5,0,3,2,6,53,8.701,0
53,24,53,1,0,0,0,64,50073,3,9,12,1,2,1,10,13,22,17.059,0
62,31,62,1,0,0,0,62,28746,5,-5,0,1,1,0,0,14,22,0.0,0
30,0,30,1,0,0,0,49,38239,5,16,24,3,0,6,17,8,42,24.613,0
36,4,36,1,0,0,0,57,41062,4,5,12,2,1,0,0,16,25,0.0,0
46,14,46,1,0,0,0,54,36802,7,33,36,2,2,0,0,10,35,0.0,0
47,16,47,0,0,0,0,55,30972,3,29,36,2,3,4,3,8,35,11.191,0
59,30,59,0,0,0,0,56,77086,5,40,48,2,1,2,1,9,33,8.396,0
37,11,37,1,0,0,0,54,41018,7,30,36,2,0,0,0,12,32,0.0,0
43,15,43,0,0,0,0,45,25602,5,12,24,4,3,6,3,17,36,12.123,1
40,9,40,0,0,0,1,61,46625,3,22,24,1,2,3,24,12,26,30.94,0
52,24,52,1,0,0,0,63,31020,2,21,24,1,0,2,1,12,23,8.349,0
44,17,44,0,0,0,0,73,33683,5,-1,0,0,0,1,0,5,20,0.0,0
47,16,47,1,0,0,0,55,41988,5,22,24,2,1,5,25,13,31,32.171,0
32,4,32,0,0,0,0,58,43804,7,35,36,2,0,0,0,5,35,0.0,0
39,5,39,0,0,0,0,72,45434,4,37,48,0,2,2,2,6,20,9.996,0
32,4,32,1,0,0,0,59,53562,2,24,36,2,1,0,0,10,30,0.0,0
55,32,55,1,0,0,0,49,32040,6,9,12,3,1,0,0,11,39,0.0,1
38,10,38,1,0,0,0,54,38081,6,7,12,2,0,2,1,9,35,11.939,0
38,4,38,0,0,0,0,45,39274,6,16,24,4,5,2,1,9,45,11.899,1
57,27,57,1,0,0,0,49,31629,4,20,24,3,2,3,1,4,45,9.879,0
31,4,31,0,0,0,0,60,39914,5,18,24,1,2,3,2,12,27,8.407,1
50,20,50,0,0,0,0,49,67131,6,19,24,3,3,2,1,13,36,12.496,0
44,12,44,1,0,0,0,53,23463,3,-2,0,2,3,0,0,10,36,0.0,1
15,0,15,1,0,0,0,57,38157,4,-2,0,1,2,0,0,11,30,0.0,0
44,14,44,1,0,0,0,62,39320,6,-2,0,1,0,0,0,12,25,0.0,0
27,0,27,1,0,0,0,56,53632,6,30,36,2,1,0,0,5,37,0.0,0
52,21,52,0,0,0,0,50,34849,6,29,36,3,1,0,0,13,36,0.0,0
42,14,42,1,0,0,0,57,39788,3,21,24,2,3,0,0,15,27,0.0,1
35,3,35,0,0,0,0,51,32004,5,34,36,3,0,2,5,13,35,11.995,0
33,1,33,0,0,0,0,48,44411,7,9,12,3,1,0,0,9,41,0.0,1
35,8,35,0,0,0,0,50,51046,7,25,36,3,0,3,1,6,43,7.339,0
49,17,49,1,0,0,0,42,29942,7,9,12,4,1,0,0,14,42,0.0,0
43,7,43,0,0,0,0,57,54395,4,5,12,2,0,0,0,12,30,0.0,0
41,10,41,1,0,0,0,50,44367,7,16,24,3,1,6,3,3,45,9.81,0
54,25,54,0,0,0,0,50,22757,2,23,36,3,0,0,0,10,39,0.0,0
54,25,54,0,0,0,0,59,40665,2,35,36,2,0,3,13,12,28,20.166,0
39,11,39,1,0,0,0,69,49480,2,-2,0,0,3,3,0,5,24,0.0,1
20,0,20,1,0,0,0,50,42691,6,31,36,3,0,0,0,10,39,0.0,0
42,18,42,0,0,0,0,47,56697,5,14,24,4,4,3,1,11,40,9.426,1
45,16,45,1,0,0,0,57,53976,4,7,12,2,0,0,21,15,27,27.971,0
48,16,48,1,0,0,0,49,25622,7,26,36,3,2,4,3,8,41,9.631,1
49,17,49,0,0,0,0,50,54811,2,21,24,3,4,3,1,14,34,7.749,1
34,5,34,1,0,0,0,57,60836,2,32,36,2,1,6,2,13,28,9.155,0
35,4,35,0,0,0,0,58,44367,7,40,48,2,2,3,2,11,30,8.741,1
42,15,42,1,0,0,0,41,45067,6,14,24,4,0,0,0,12,45,0.0,0
47,16,47,1,0,0,0,44,33179,5,23,36,4,1,0,0,14,41,0.0,0
38,8,38,1,0,0,0,62,27333,4,21,24,1,1,4,4,12,24,11.998,0
45,15,45,0,0,0,0,43,53216,6,22,24,4,0,5,12,10,45,18.684,0
29,0,29,1,0,0,0,51,62129,4,40,48,3,2,4,3,9,38,10.738,0
45,13,45,0,0,0,0,51,69587,6,14,24,3,0,2,1,11,36,7.799,0
37,2,37,0,0,0,0,68,31036,2,35,36,0,1,0,0,12,18,0.0,0
55,27,55,0,0,0,0,49,54374,5,18,24,3,0,3,2,13,36,10.32,0
30,3,30,0,0,0,0,64,52586,5,9,12,0,1,1,1,7,27,7.626,0
48,18,48,0,0,0,0,37,41128,5,7,12,5,1,3,1,10,51,11.366,0
55,28,55,0,0,0,0,65,37702,3,25,36,0,1,0,0,5,29,0.0,0
40,13,40,1,0,0,0,37,48022,3,19,24,5,1,0,0,21,40,0.0,0
21,0,21,1,0,0,0,48,30953,6,18,24,3,1,4,4,11,39,11.65,1
41,12,41,0,0,0,0,65,42711,5,12,24,0,1,5,10,11,23,17.317,0
40,12,40,1,0,0,0,52,50644,6,11,12,2,1,0,0,15,31,0.0,0
26,0,26,1,0,0,0,48,51457,2,18,24,3,0,0,0,19,32,0.0,0
36,7,36,0,0,0,0,56,50755,4,38,48,2,2,0,0,16,27,0.0,0
48,21,48,1,0,0,0,60,33051,4,20,24,1,1,0,0,12,27,0.0,0
29,2,29,1,0,0,0,58,46593,6,29,36,2,0,2,1,4,36,11.991,0
53,25,53,0,0,0,0,69,46050,6,12,24,0,2,4,4,11,18,10.752,1
38,8,38,0,0,0,0,58,51330,2,-6,0,1,0,0,0,9,32,0.0,0
47,16,47,0,0,0,0,51,55349,7,-2,0,3,4,0,0,12,35,0.0,1
51,21,51,1,0,0,0,62,46059,5,32,36,1,2,0,0,6,31,0.0,0
41,11,41,0,0,0,0,47,63969,3,20,24,3,1,5,3,9,42,11.492,0
40,10,40,0,0,0,0,55,47956,4,29,36,2,0,2,1,10,33,11.156,0
38,8,38,1,0,0,0,59,48097,7,25,36,1,0,0,0,10,30,0.0,0
39,9,39,1,0,0,0,56,18648,7,16,24,2,0,1,1,10,33,9.199,0
42,13,42,1,0,0,0,57,45932,2,29,36,2,0,0,0,17,24,0.0,0
18,0,18,0,0,0,0,55,48582,6,32,36,2,2,3,3,11,33,11.054,1
27,0,27,0,0,0,0,51,35005,4,29,36,3,3,1,16,13,34,22.982,1
37,9,37,0,0,0,0,48,58638,6,5,12,3,1,5,3,21,29,12.409,0
36,8,36,1,0,0,0,54,42733,3,12,24,2,1,2,1,7,37,9.722,0
32,3,32,0,0,0,0,62,31268,6,40,48,1,0,5,3,11,26,9.799,0
37,7,37,0,0,0,0,50,35858,4,25,36,3,1,2,1,7,42,7.746,0
41,12,41,0,0,0,0,61,52685,2,40,48,1,1,0,0,10,28,0.0,0
36,5,36,1,0,0,0,49,44673,3,29,36,3,0,3,2,11,39,11.459,0
33,2,33,0,0,0,0,62,33887,5,33,36,1,1,0,0,9,28,0.0,0
50,22,50,0,0,0,0,67,55645,2,26,36,0,0,0,0,7,25,0.0,0
55,23,55,1,0,0,0,63,32023,3,25,36,1,3,2,1,9,27,11.091,0
25,0,25,0,0,0,0,64,44441,3,40,48,1,0,0,0,10,25,0.0,0
54,24,54,0,0,0,0,60,48532,3,29,36,1,0,5,3,15,24,11.051,0
46,20,46,1,0,0,0,53,32211,1,-2,0,2,1,0,0,19,26,0.0,0
31,0,31,1,0,0,0,53,43849,7,40,48,3,5,4,1,12,34,11.616,1
37,8,37,1,0,0,0,64,39846,6,37,48,1,1,0,0,7,28,0.0,0
31,0,31,0,0,0,0,48,53825,3,19,24,3,1,0,0,13,38,0.0,0
23,0,23,0,0,0,0,50,50148,2,22,24,3,1,1,1,9,39,7.886,0
55,25,55,1,0,0,0,65,54912,3,20,24,0,0,3,25,4,29,31.926,0
59,27,59,0,0,0,0,57,50098,4,7,12,2,2,2,2,12,29,10.789,1
34,5,34,1,0,0,0,56,21978,6,41,48,2,0,2,1,8,34,12.383,0
67,37,67,1,0,0,0,60,36791,5,18,24,1,0,0,0,12,27,0.0,0
27,1,27,1,0,0,0,61,67081,5,25,36,1,1,2,1,7,30,11.579,0
48,15,48,0,0,0,0,54,31927,2,29,36,2,2,4,3,12,32,13.057,0
27,0,27,1,0,0,0,50,51984,6,40,48,3,1,0,0,7,42,0.0,0
30,2,30,0,0,0,0,52,31872,7,12,24,3,1,4,2,15,32,11.891,0
48,20,48,1,0,0,0,67,45326,6,0,12,0,3,1,0,6,26,0.0,1
36,8,36,0,0,0,0,47,47961,3,22,24,4,1,2,2,15,37,9.425,0
33,8,33,1,0,0,0,57,33680,2,40,48,2,0,2,2,7,34,11.426,0
35,2,35,1,0,0,0,29,29920,3,40,48,7,5,2,1,11,58,7.686,1
36,5,36,0,0,0,0,50,40983,6,35,36,3,0,2,1,11,38,11.616,0
34,5,34,0,0,0,0,47,49233,5,36,48,3,2,0,0,11,41,0.0,0
31,0,31,0,0,0,0,64,38211,4,17,24,1,1,2,1,11,24,9.491,0
31,0,31,1,0,0,0,57,46635,5,-6,0,2,0,0,0,18,23,0.0,0
29,1,29,1,0,0,0,23,52032,4,-2,0,8,0,1,0,12,63,0.0,0
36,8,36,1,0,0,0,61,53981,4,8,12,1,1,1,5,3,35,14.636,0
47,17,47,0,0,0,0,47,51932,2,22,24,4,1,0,0,13,39,0.0,0
32,4,32,0,0,0,0,59,55306,5,13,24,1,3,0,0,10,29,0.0,1
27,2,27,0,0,0,0,61,65035,2,31,36,1,1,3,2,7,31,8.827,0
26,0,26,1,0,0,0,47,42838,7,26,36,3,1,2,14,8,44,20.632,0
34,4,34,0,0,0,0,66,46634,3,11,24,0,0,2,1,8,25,8.599,0
50,23,50,0,0,1,0,47,42298,1,33,36,4,1,5,3,7,45,11.08,0
63,31,63,1,0,0,0,55,41939,6,5,12,2,0,0,0,9,34,0.0,0
43,13,43,1,0,0,0,53,54357,5,17,24,2,1,0,0,7,38,0.0,0
43,14,43,0,0,0,0,43,53300,3,11,24,4,0,1,1,14,41,11.319,0
16,0,16,1,0,0,0,37,42348,5,39,48,5,4,0,0,12,49,0.0,1
44,20,44,0,0,0,0,56,30906,3,24,36,2,0,0,0,15,27,0.0,0
42,16,42,0,0,0,0,63,32222,5,41,48,1,1,3,1,9,27,7.436,0
57,28,57,0,0,0,0,60,16292,2,15,24,1,7,1,1,16,23,10.299,1
42,13,42,1,0,0,0,69,29784,6,24,36,0,0,3,2,9,21,10.236,0
54,24,54,0,0,0,0,60,48532,3,29,36,1,0,5,3,15,24,11.051,0
51,26,51,0,0,0,1,58,47049,5,27,36,1,1,3,23,10,31,30.46,0
38,8,38,1,0,0,0,63,50767,6,19,24,1,0,0,0,6,29,0.0,0
46,19,46,0,0,0,0,57,35321,4,38,48,2,4,0,0,10,32,0.0,1
31,0,31,0,0,0,0,38,50221,3,-6,0,5,1,0,0,8,52,0.0,0
48,17,48,0,0,0,0,55,53259,2,-3,0,2,0,0,0,12,32,0.0,0
34,9,34,0,0,0,0,59,55255,7,11,24,1,0,0,0,5,34,0.0,0
39,12,39,0,0,0,0,52,35294,5,38,48,3,0,4,1,11,35,12.689,0
54,29,54,1,0,0,0,42,15576,1,39,48,4,0,2,1,17,40,7.702,0
36,6,36,1,0,0,0,51,46648,5,22,24,3,0,4,2,9,39,11.445,0
44,13,44,0,0,0,0,60,39387,5,-2,0,1,1,0,0,15,24,0.0,0
46,12,46,0,0,0,0,70,30774,5,29,36,0,1,0,0,9,20,0.0,0
32,2,32,0,0,1,0,50,52519,7,40,48,3,7,4,11,5,43,17.992,0
34,8,34,0,0,0,0,64,39925,6,12,24,1,3,1,1,14,20,7.35,0
44,13,44,1,0,0,0,46,55615,2,38,48,4,0,2,1,13,40,7.649,0
47,20,47,1,0,0,0,49,23930,4,22,24,3,1,3,1,11,38,13.106,0
38,10,38,1,0,0,0,63,30229,3,5,12,1,2,0,0,10,26,0.0,0
61,30,61,1,0,0,0,61,44416,4,32,36,1,0,0,0,6,31,0.0,0
34,1,34,0,0,0,0,66,34999,7,32,36,0,2,0,0,8,25,0.0,1
42,17,42,0,0,0,0,69,40210,2,11,24,0,3,1,1,8,22,12.443,0
56,27,56,1,0,0,0,61,28279,3,38,48,1,1,3,1,16,22,9.449,0
35,7,35,1,0,1,0,65,35900,5,14,24,0,2,2,1,8,25,7.936,1
34,1,34,0,0,0,0,48,51999,6,23,36,3,0,2,1,12,38,8.116,0
39,10,39,0,0,0,0,56,31023,4,41,48,2,3,3,1,8,34,9.317,0
50,20,50,0,0,0,0,60,50816,4,29,36,1,7,5,2,9,30,10.8,1
28,0,28,0,0,0,0,67,52615,3,8,12,0,0,4,1,6,26,7.266,0
31,2,31,0,0,0,0,50,50596,5,40,48,3,0,5,2,16,32,10.882,0
51,20,51,0,0,0,0,59,45402,3,7,12,2,5,4,18,10,30,24.969,1
24,0,24,0,0,0,0,55,22514,6,21,24,2,0,1,1,16,27,13.149,0
15,0,15,0,0,0,0,49,44416,5,25,36,3,1,0,0,12,37,0.0,0
38,12,38,1,0,0,0,60,30265,2,21,24,1,6,3,2,7,32,11.751,1
22,0,22,0,0,0,0,47,39732,6,33,36,3,1,0,0,10,42,0.0,0
27,0,27,1,0,0,0,50,54814,3,25,36,3,0,0,0,15,34,0.0,0
44,14,44,1,0,0,0,47,30843,7,5,12,3,1,1,1,10,41,7.557,0
32,1,32,1,0,0,0,31,54773,3,35,48,6,0,0,0,13,54,0.0,0
46,18,46,0,0,0,0,65,55640,6,-4,0,0,1,0,0,4,29,0.0,0
44,13,44,0,0,0,0,39,30037,7,18,24,5,1,0,0,16,44,0.0,1
44,15,44,0,0,0,0,66,40816,5,40,48,0,1,2,2,6,26,11.352,0
46,18,46,1,0,0,0,58,25364,6,33,36,2,1,0,0,6,35,0.0,0
45,13,45,1,0,0,0,63,54301,7,22,24,1,1,0,0,6,30,0.0,0
25,0,25,1,0,0,0,46,42078,3,25,36,4,1,0,0,14,38,0.0,0
35,7,35,0,0,0,0,35,38091,2,29,36,5,0,0,0,17,46,0.0,0
22,0,22,1,0,0,0,45,32599,7,33,36,4,2,0,0,17,36,0.0,0
32,6,32,1,0,0,0,43,54921,7,40,48,4,1,4,3,12,44,10.937,0
36,10,36,0,0,0,0,56,31479,6,22,24,2,0,3,3,14,28,10.874,0
45,15,45,1,0,0,0,60,54366,2,30,36,1,1,4,4,8,31,11.391,0
43,13,43,1,0,0,0,59,51862,7,17,24,2,1,3,2,8,32,11.251,0
27,0,27,1,0,0,0,67,48642,6,-1,0,0,1,0,0,8,24,0.0,0
56,25,56,1,0,1,0,55,40217,3,40,48,2,0,4,21,11,32,28.307,0
34,5,34,1,0,0,0,75,62052,3,30,36,0,0,4,22,10,14,29.89,0
67,34,67,0,0,0,0,63,32712,1,-5,0,1,0,1,0,11,24,0.0,0
27,0,27,0,0,0,0,55,17974,4,13,24,2,2,0,0,13,30,0.0,0
14,0,14,1,0,0,0,51,38018,4,15,24,3,1,3,2,12,36,8.349,0
37,7,37,1,0,0,0,60,45774,7,0,12,1,2,0,0,12,26,0.0,1
38,14,38,1,0,0,0,53,37501,7,41,48,2,1,3,1,7,38,10.125,0
36,7,36,1,0,0,0,57,51891,3,13,24,2,4,0,0,3,38,0.0,0
41,10,41,1,0,0,0,62,56635,7,24,36,1,0,3,20,12,25,26.999,0
12,0,12,0,0,0,0,52,46071,5,27,36,3,0,0,0,15,32,0.0,0
38,6,38,0,0,0,0,77,55062,7,19,24,1,0,2,1,8,13,7.466,0
38,9,38,1,0,0,0,43,42644,4,12,24,4,1,3,2,12,43,9.241,0
47,18,47,1,0,0,0,63,55102,7,25,36,1,0,4,2,14,22,9.294,0
26,2,26,1,0,0,0,48,44413,6,16,24,3,3,3,1,16,34,8.682,1
38,7,38,1,0,0,0,72,34487,6,13,24,0,4,0,0,11,15,0.0,0
44,18,44,1,0,0,0,22,33878,2,21,24,8,0,4,2,17,59,11.471,0
47,22,47,1,0,0,0,68,47694,5,15,24,0,1,0,0,8,23,0.0,0
25,0,25,0,0,0,0,30,44416,5,40,48,6,3,3,1,14,55,10.016,1
24,0,24,0,0,0,0,60,42664,2,16,24,1,1,3,2,7,31,8.902,0
32,3,32,1,0,0,0,61,36746,2,21,24,1,2,2,2,13,25,9.488,0
43,14,43,1,0,0,0,62,42655,5,41,48,1,2,0,0,11,25,0.0,1
45,16,45,1,0,0,0,64,39860,6,20,24,1,0,0,0,13,21,0.0,0
79,49,79,0,0,0,0,62,44662,3,36,48,1,0,0,0,12,25,0.0,0
38,13,38,1,0,0,0,53,52763,2,14,24,2,0,0,0,13,32,0.0,0
44,16,44,1,0,0,0,66,18793,7,30,36,0,0,3,1,9,24,9.259,0
71,42,71,1,0,0,0,54,55483,2,41,48,2,2,2,18,9,35,24.888,0
41,14,41,0,0,0,0,77,51921,4,30,36,1,0,2,1,4,18,9.939,0
46,13,46,1,0,0,0,71,40988,5,36,48,0,1,3,1,9,19,11.457,0
22,0,22,1,0,0,0,67,23047,2,-6,0,0,0,0,0,6,25,0.0,0
36,10,36,1,0,0,0,68,50581,6,-2,0,0,0,1,0,13,17,0.0,0
24,0,24,0,0,0,0,58,38009,7,13,24,2,1,0,0,5,35,0.0,0
36,7,36,1,0,0,0,48,47090,6,12,24,3,4,2,1,12,38,11.266,1
25,0,25,0,0,0,0,55,53162,7,22,24,2,1,0,0,3,41,0.0,0
53,21,53,1,0,0,0,64,41860,5,16,24,1,1,3,1,10,25,7.586,0
33,5,33,1,0,0,0,54,37098,6,20,24,2,0,0,0,6,38,0.0,0
54,25,54,1,0,1,0,48,37108,6,39,48,3,1,0,0,14,36,0.0,0
53,22,53,1,0,0,0,57,31995,1,12,24,2,2,0,0,9,33,0.0,0
63,33,63,0,0,0,0,64,39334,6,40,48,1,0,0,0,12,22,0.0,0
