age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Pension
45,16,45,0,0,0,0,44,49531,4,33,36,4,0,4,2,11,44,10.746,1
40,10,40,1,0,0,0,64,38763,6,14,24,1,1,2,1,12,23,11.412,0
38,6,38,0,0,0,0,77,55062,7,19,24,1,0,2,1,8,13,7.466,0
47,17,47,0,0,0,0,56,54944,4,29,36,2,1,3,1,11,32,9.849,1
28,1,28,0,0,0,0,49,43725,6,12,24,3,0,6,3,9,41,13.211,0
49,20,49,1,0,0,0,65,55419,4,32,36,1,3,3,2,11,23,10.269,1
32,5,32,1,0,0,0,63,41069,2,29,36,1,1,0,0,17,18,0.0,0
29,0,29,1,0,0,0,57,66446,7,16,24,2,1,2,1,16,25,12.946,0
24,0,24,0,0,0,0,52,32027,4,39,48,3,0,3,1,11,36,12.362,0
25,0,25,1,0,0,0,57,54913,7,29,36,2,0,2,3,17,25,12.431,0
73,39,73,0,1,0,0,75,29868,6,27,36,0,1,4,1,14,9,8.916,0
46,15,46,0,0,0,0,35,30320,4,38,48,6,1,0,0,13,51,0.0,1
38,9,38,1,0,0,0,25,72879,5,15,24,7,1,0,29,28,46,35.701,0
39,6,39,1,0,0,0,43,45807,7,29,36,4,0,0,0,10,45,0.0,0
53,29,53,0,0,0,0,49,47116,1,7,12,3,2,5,2,9,41,9.556,1
39,9,39,1,0,0,0,30,32377,2,11,24,6,0,3,3,10,58,12.42,0
54,24,54,0,0,0,0,63,51544,3,41,48,1,4,0,14,8,27,21.482,0
42,11,42,0,0,0,0,56,51708,6,20,24,2,1,0,0,8,34,0.0,1
38,8,38,0,0,0,0,54,27017,5,26,36,2,1,0,0,9,35,0.0,0
38,7,38,1,0,0,0,53,52243,4,34,36,2,1,3,2,8,37,8.731,0
18,0,18,0,0,0,0,50,45284,7,32,36,3,0,5,2,10,38,12.672,0
36,8,36,0,0,0,0,39,54838,5,14,24,5,0,3,1,7,52,11.902,0
33,4,33,0,0,0,0,46,39377,5,33,36,3,2,4,2,14,38,8.585,0
71,42,71,1,0,0,0,47,34634,2,17,24,3,1,3,2,11,40,13.372,0
62,34,62,1,0,0,0,49,38007,4,33,36,3,1,0,0,5,45,0.0,0
29,2,29,0,0,0,0,62,34349,5,33,36,1,0,0,0,10,27,0.0,0
20,0,20,1,0,0,0,64,31999,7,-2,0,1,0,1,0,5,30,0.0,0
28,0,28,0,0,0,0,71,40770,5,39,48,0,1,2,1,9,18,13.566,0
37,7,37,1,0,0,0,42,46630,6,9,12,4,0,4,2,12,44,10.233,0
42,16,42,0,0,0,0,63,32222,5,41,48,1,1,3,1,9,27,7.436,0
49,24,49,1,0,0,0,51,26229,1,10,12,3,0,0,0,4,44,0.0,0
37,8,37,1,0,0,0,41,41085,4,33,36,4,0,2,1,10,47,8.167,1
42,11,42,0,0,0,0,51,37501,4,36,48,3,0,0,0,5,42,0.0,0
33,2,33,0,0,0,0,44,46050,4,9,12,4,5,0,0,11,43,0.0,0
47,15,47,1,0,0,0,48,51257,5,24,36,3,4,0,0,10,41,0.0,0
34,5,34,0,0,0,0,53,46631,6,15,24,2,4,0,0,10,36,0.0,0
35,4,35,1,0,0,0,48,44016,3,40,48,3,1,4,2,11,39,12.456,0
22,0,22,1,0,0,0,48,32109,6,16,24,3,0,0,0,12,39,0.0,0
33,2,33,1,0,0,0,64,24956,4,7,12,1,3,0,0,8,27,0.0,1
18,0,18,1,0,0,0,56,42413,5,29,36,2,3,3,6,11,32,14.469,0
54,22,54,0,0,0,0,47,26341,2,11,12,4,0,0,0,11,41,0.0,1
56,28,56,1,0,0,0,53,48395,6,22,24,2,4,1,18,12,33,24.68,0
54,31,54,1,0,0,0,66,35367,3,26,36,0,0,0,0,11,21,0.0,1
41,15,41,0,0,0,0,51,35977,3,29,36,3,1,3,3,13,34,11.074,0
33,2,33,0,0,0,0,47,39212,7,28,36,3,0,2,2,12,40,9.217,0
38,8,38,0,0,0,0,61,42232,3,-6,0,1,1,0,0,8,30,0.0,1
47,16,47,1,0,0,0,44,33179,5,23,36,4,1,0,0,14,41,0.0,1
24,0,24,0,0,0,0,41,31883,2,24,36,5,5,4,3,9,49,10.152,0
34,3,34,0,0,0,0,59,38237,7,9,12,2,0,0,0,14,26,0.0,0
57,31,57,1,0,0,0,52,35358,5,33,36,3,0,0,0,7,39,0.0,1
39,11,39,1,0,0,0,55,41010,6,23,36,2,2,0,0,11,32,0.0,0
48,21,48,0,0,0,0,65,50906,4,-5,0,1,0,0,0,12,22,0.0,1
82,53,82,1,0,0,0,50,72913,5,7,12,3,1,3,1,17,31,10.561,0
32,1,32,0,0,0,0,67,33550,5,-5,0,0,1,0,0,6,25,0.0,0
23,0,23,0,0,0,0,55,54420,2,29,36,2,0,2,1,11,33,7.891,0
37,8,37,1,0,0,0,67,47686,2,38,48,0,0,3,2,4,27,9.325,0
42,10,42,1,0,0,0,64,32436,5,29,36,1,0,0,0,7,27,0.0,0
43,8,43,1,0,0,0,42,55291,3,-3,0,4,2,1,0,14,42,0.0,0
20,0,20,0,0,0,0,56,32420,2,34,36,2,1,3,1,9,34,12.212,0
22,0,22,0,0,0,0,46,32248,2,41,48,4,0,2,1,17,36,7.764,0
40,11,40,0,0,0,0,66,37987,3,19,24,0,0,1,5,11,21,12.829,0
51,20,51,1,0,0,0,72,54578,5,19,24,0,1,3,2,6,21,8.996,1
53,24,53,1,0,0,0,67,50889,1,37,48,0,1,6,25,6,26,31.886,0
43,14,43,1,0,0,0,59,41048,4,27,36,1,1,2,1,11,28,7.526,0
44,21,44,1,0,0,0,40,53979,5,28,36,5,3,0,0,12,46,0.0,1
57,29,57,1,0,0,0,71,46758,5,40,48,0,2,1,1,9,19,12.579,1
18,0,18,0,0,1,0,54,45428,7,12,24,2,1,3,1,11,33,7.992,0
40,10,40,1,0,0,0,70,29681,5,29,36,0,0,6,3,7,22,11.223,0
21,0,21,1,0,0,0,51,35870,5,36,48,3,1,0,0,9,39,0.0,0
56,22,56,0,0,0,0,54,40296,2,20,24,2,4,4,1,11,34,8.994,1
37,8,37,1,0,0,0,50,51919,2,37,48,3,0,0,0,18,30,0.0,0
23,0,23,1,0,0,0,56,46619,6,29,36,2,1,0,0,11,31,0.0,0
64,32,64,1,0,0,0,61,50796,3,40,48,1,0,2,1,9,29,12.583,0
42,11,42,0,0,0,0,45,31609,3,7,12,4,3,0,0,14,40,0.0,0
37,9,37,1,0,0,0,39,53177,6,22,24,5,1,4,2,18,42,8.429,0
25,0,25,1,1,0,0,78,49920,3,34,36,1,0,0,0,12,9,0.0,0
40,11,40,0,0,0,0,52,41083,3,38,48,3,1,0,0,6,40,0.0,0
58,30,58,1,0,0,0,42,44383,3,37,48,4,0,0,0,14,42,0.0,1
67,40,67,1,0,0,0,63,55309,5,6,12,1,0,2,1,7,28,12.491,0
66,39,66,1,0,0,0,71,35912,2,24,36,0,0,3,1,9,19,7.927,0
33,3,33,1,0,0,0,63,38011,5,10,12,1,1,0,0,11,24,0.0,0
51,19,51,1,0,0,0,64,41031,1,34,36,1,0,0,0,10,24,0.0,1
14,0,14,1,0,0,0,51,41633,4,41,48,3,3,2,1,6,42,7.832,0
16,0,16,1,0,0,0,60,26957,3,20,24,1,1,0,0,12,27,0.0,0
35,7,35,1,0,0,0,62,39287,7,9,12,1,2,3,1,5,32,11.216,0
21,0,21,1,0,0,0,60,52571,5,26,36,1,0,4,3,13,25,9.321,0
29,2,29,1,0,0,0,60,22458,5,34,36,1,0,5,5,15,24,11.657,0
27,0,27,0,0,0,0,34,48612,7,37,48,6,4,3,1,16,49,8.716,0
36,10,36,1,0,0,0,53,25106,6,5,12,2,1,2,2,10,35,8.579,0
37,10,37,1,0,0,0,45,45378,7,-6,0,4,1,0,0,7,46,0.0,0
24,0,24,0,0,0,0,34,34986,3,29,36,6,1,2,1,16,48,9.472,0
27,0,27,1,0,0,0,57,26963,3,22,24,2,2,1,1,9,32,7.456,0
36,4,36,1,0,0,0,64,66390,4,36,48,1,0,3,2,10,24,12.16,0
54,25,54,1,0,0,0,70,50696,5,21,24,0,2,3,1,7,21,8.632,1
39,11,39,1,0,0,0,47,35256,5,40,48,3,2,1,1,7,44,11.779,0
26,0,26,1,0,0,0,52,44341,2,23,36,3,1,0,0,15,32,0.0,0
37,11,37,1,0,1,0,52,38898,5,12,24,3,1,3,1,10,36,9.724,0
18,0,18,0,0,0,0,64,31985,4,10,12,1,0,3,2,5,30,9.755,0
38,9,38,1,0,0,0,60,15535,7,19,24,1,1,0,0,15,24,0.0,0
55,29,55,0,0,0,0,60,51943,4,37,48,1,0,0,0,10,28,0.0,0
45,17,45,1,0,0,0,51,50613,7,24,36,3,0,0,0,8,40,0.0,1
25,0,25,0,0,0,0,64,48003,5,27,36,1,0,0,0,7,28,0.0,0
42,12,42,1,0,0,0,46,51301,2,29,36,4,1,5,2,14,39,12.689,1
35,5,35,0,0,0,0,49,50245,3,29,36,3,0,1,1,11,39,11.959,0
43,17,43,1,0,0,0,58,49245,5,29,36,2,1,4,1,3,37,7.636,1
52,21,52,1,0,0,0,45,40802,1,25,36,4,2,2,1,8,45,8.659,0
44,14,44,1,0,0,0,72,52553,3,38,48,0,3,3,1,12,15,10.512,0
54,23,54,1,0,0,0,62,42480,4,33,36,1,0,0,0,10,27,0.0,0
15,0,15,0,0,0,0,54,29369,4,15,24,2,0,0,0,12,33,0.0,0
27,0,27,1,0,0,0,53,38814,6,-5,0,2,0,1,0,8,37,0.0,0
31,0,31,0,0,0,0,54,26081,3,22,24,2,1,0,0,10,35,0.0,0
48,18,48,0,0,0,0,56,48045,4,28,36,2,0,1,1,12,30,8.662,0
12,0,12,1,0,0,0,59,34800,4,24,36,1,3,0,0,9,30,0.0,0
35,5,35,1,0,0,0,56,32200,6,5,12,2,1,4,1,12,31,12.219,0
34,7,34,0,0,0,0,48,50763,6,15,24,3,0,0,0,15,35,0.0,1
32,3,32,0,0,0,0,65,30391,2,16,24,1,7,4,1,8,25,7.682,0
21,0,21,1,0,0,0,47,49167,2,-4,0,3,1,0,0,9,43,0.0,0
23,0,23,1,0,0,0,42,54348,4,38,48,4,0,2,1,8,48,7.569,0
18,0,18,1,0,0,0,60,52897,5,26,36,1,1,5,2,10,29,9.416,0
43,17,43,1,0,0,0,64,61324,2,21,24,0,4,4,2,13,21,9.936,0
31,5,31,1,0,0,0,27,39279,4,12,24,7,1,0,0,15,56,0.0,0
37,3,37,1,0,0,0,61,55302,3,12,24,1,2,2,1,13,25,7.489,0
32,0,32,0,0,0,0,67,35547,4,11,24,0,0,0,0,6,25,0.0,0
45,15,45,1,0,0,0,56,69250,6,22,24,2,0,3,1,12,30,10.029,0
46,14,46,1,0,0,0,47,28316,6,22,24,3,1,1,1,6,45,9.157,0
38,8,38,0,0,0,0,45,35360,6,21,24,4,2,2,1,11,43,11.132,0
29,2,29,0,0,0,0,49,44386,6,24,36,3,1,0,0,14,35,0.0,0
26,2,26,0,0,0,0,50,61665,7,7,12,3,1,3,2,11,38,8.698,0
36,10,36,1,0,0,0,68,50581,6,-2,0,0,0,1,0,13,17,0.0,0
40,11,40,0,0,0,0,70,46109,6,-5,0,0,1,0,0,10,19,0.0,1
46,18,46,1,0,0,0,50,35862,2,25,36,3,2,1,1,12,36,7.659,0
50,20,50,1,0,0,0,58,19856,2,34,36,2,1,0,0,11,29,0.0,0
46,19,46,0,0,0,0,63,55154,6,29,36,1,1,0,0,7,28,0.0,0
33,1,33,0,0,0,0,61,44077,4,21,24,1,0,0,0,9,28,0.0,0
50,22,50,0,0,0,0,67,55645,2,26,36,0,0,0,0,7,25,0.0,0
27,0,27,0,0,0,0,56,40697,5,19,24,2,0,0,0,10,33,0.0,0
44,11,44,0,0,0,0,53,52717,3,38,48,2,0,0,0,8,37,0.0,0
24,0,24,1,0,0,0,57,39840,6,15,24,2,6,0,0,11,30,0.0,0
17,0,17,0,0,0,0,72,31980,7,33,36,0,0,1,1,12,15,10.446,0
50,21,50,1,0,0,0,57,33912,4,-3,0,2,0,1,0,6,36,0.0,0
25,0,25,1,0,0,0,60,53150,4,40,48,1,1,3,1,4,34,10.626,0
45,15,45,1,0,0,0,61,35438,7,-5,0,1,0,0,0,12,26,0.0,0
36,6,36,1,0,0,0,57,54449,3,27,36,2,0,0,0,12,30,0.0,0
26,0,26,0,0,0,0,56,53184,5,35,48,2,0,1,1,14,28,12.273,0
62,32,62,1,0,0,0,66,55546,5,22,24,0,0,2,4,12,20,14.412,0
53,22,53,1,0,0,0,46,38110,4,29,36,4,2,2,1,8,45,12.267,0
45,15,45,1,0,0,0,60,51710,6,29,36,1,2,5,3,12,26,9.226,0
28,0,28,0,0,0,0,37,37961,4,20,24,5,0,0,0,15,46,0.0,0
41,12,41,1,0,0,0,53,38543,6,15,24,2,0,0,0,11,35,0.0,0
25,0,25,1,0,0,0,53,58579,3,34,36,2,0,3,26,16,29,32.673,0
38,5,38,0,0,0,0,54,45885,3,27,36,2,0,5,2,17,28,8.649,0
48,15,48,1,0,0,0,50,31928,7,5,12,3,0,0,0,11,37,0.0,0
45,18,45,1,0,0,0,48,20671,5,26,36,3,0,0,0,12,39,0.0,0
51,25,51,0,0,0,0,52,37706,2,19,24,3,0,0,0,8,39,0.0,0
62,32,62,0,0,0,0,48,55263,4,8,12,3,2,4,2,9,42,9.932,0
26,0,26,1,0,0,0,36,52582,4,35,48,5,1,4,1,13,50,7.42,0
49,19,49,0,0,0,0,61,31952,3,38,48,1,3,0,0,7,31,0.0,1
37,6,37,1,0,0,0,57,35446,3,-3,0,2,0,0,0,14,27,0.0,0
43,13,43,1,0,0,0,62,37976,3,8,12,1,4,6,9,10,26,16.473,0
35,5,35,1,0,0,0,66,46594,3,37,48,0,1,0,0,13,20,0.0,0
46,18,46,0,0,0,0,60,38546,5,16,24,1,0,4,2,12,27,8.333,0
40,9,40,0,0,0,0,58,55523,7,31,36,2,4,3,2,10,31,9.294,1
45,14,45,1,0,0,0,59,51296,2,40,48,2,0,0,0,12,27,0.0,0
39,9,39,1,0,0,0,56,24057,3,34,36,2,1,0,0,9,33,0.0,1
41,8,41,1,0,0,0,64,35333,5,15,24,1,0,4,3,12,23,12.504,0
25,0,25,0,0,0,0,55,50398,7,11,12,2,1,2,1,14,29,9.199,0
65,33,65,1,0,0,0,57,48619,4,-5,0,2,1,0,0,12,29,0.0,0
31,1,31,0,0,0,0,48,37308,6,40,48,3,0,2,1,15,35,11.402,0
33,2,33,0,0,0,0,46,35365,4,-6,0,4,0,0,0,14,39,0.0,0
19,0,19,0,0,0,0,52,39928,2,41,48,3,3,0,0,13,33,0.0,0
32,0,32,1,0,0,0,67,37951,3,41,48,0,2,0,0,4,28,0.0,0
17,0,17,0,0,0,0,49,33884,7,22,24,3,1,3,2,11,39,9.158,0
38,7,38,1,0,0,0,46,39327,3,15,24,4,2,0,0,9,43,0.0,1
43,13,43,0,0,0,0,57,29996,3,6,12,2,0,0,0,7,34,0.0,0
36,5,36,1,0,0,0,48,47953,6,12,24,3,0,0,21,5,46,27.887,0
30,0,30,1,0,0,0,68,48215,2,7,12,0,0,0,0,14,17,0.0,0
28,1,28,1,0,0,0,58,35457,7,-4,0,1,2,0,0,9,32,0.0,0
59,31,59,1,0,0,0,64,51914,4,31,36,1,4,3,3,7,28,12.189,1
39,10,39,1,0,0,0,51,64648,3,19,24,3,1,6,11,14,34,17.97,0
36,8,36,1,0,0,0,49,40900,7,13,24,3,1,0,0,13,37,0.0,1
35,7,35,1,0,0,0,54,30387,3,15,24,2,3,0,0,9,35,0.0,0
43,13,43,1,0,0,0,50,55317,4,-3,0,3,0,0,0,11,37,0.0,0
40,15,40,0,0,0,0,68,27037,6,23,36,0,2,4,1,8,23,12.207,0
54,23,54,1,0,0,0,44,47966,2,27,36,4,2,3,2,9,45,8.619,0
43,9,43,0,0,0,0,58,28309,4,19,24,2,3,0,0,8,33,0.0,0
32,1,32,0,0,0,0,47,44399,3,21,24,3,2,2,1,10,41,10.162,0
39,9,39,1,0,0,0,62,33964,3,40,48,1,1,0,0,7,29,0.0,1
49,18,49,1,0,0,0,54,17841,7,-5,0,2,1,0,0,10,35,0.0,0
29,0,29,1,0,0,0,59,53208,6,9,12,2,0,0,0,14,26,0.0,0
35,2,35,1,0,0,0,29,29920,3,40,48,7,5,2,1,11,58,7.686,0
53,26,53,0,0,0,0,34,46627,6,27,36,5,1,2,2,13,51,10.803,0
33,2,33,1,0,0,0,69,30423,6,16,24,0,0,4,3,9,20,9.715,0
69,43,69,0,0,0,0,53,44408,1,31,36,2,0,3,2,7,38,11.602,1
33,4,33,0,0,0,0,59,42414,7,30,36,1,4,6,13,11,29,20.212,0
32,1,32,1,0,0,0,61,28277,3,12,24,1,0,1,1,13,24,11.512,0
40,10,40,1,0,0,0,33,51470,2,17,24,6,4,4,25,11,55,32.032,1
35,4,35,0,0,0,0,51,41388,6,9,12,3,1,0,0,11,36,0.0,0
44,11,44,0,0,0,0,53,52717,3,38,48,2,0,0,0,8,37,0.0,0
45,18,45,0,0,0,0,54,45351,2,24,36,2,7,2,2,15,29,10.023,0
43,17,43,1,0,0,0,67,34847,6,22,24,0,4,4,3,10,21,9.807,1
46,16,46,0,0,0,0,64,42250,5,29,36,1,3,4,2,10,25,9.325,0
41,13,41,1,0,0,0,49,35944,2,30,36,3,0,0,0,6,43,0.0,0
25,0,25,0,0,0,0,39,43444,6,16,24,5,2,2,1,5,55,8.546,0
41,14,41,0,0,0,0,63,43610,7,25,36,1,1,3,2,8,27,13.158,0
30,0,30,0,0,0,0,52,51934,7,37,48,3,1,4,1,11,35,13.219,0
43,12,43,1,0,0,1,58,28282,5,41,48,2,4,4,1,4,37,12.016,1
37,10,37,1,0,0,0,63,32382,7,38,48,1,1,2,2,8,28,8.891,0
37,9,37,1,0,0,0,37,46622,7,40,48,5,0,0,0,13,48,0.0,0
30,2,30,1,0,0,0,56,45994,7,7,12,2,0,1,25,5,37,31.904,0
47,18,47,1,0,0,0,71,28832,6,5,12,0,3,0,0,7,20,0.0,0
52,27,52,0,0,0,0,56,44069,6,38,48,2,2,0,0,14,29,0.0,1
11,0,11,0,0,0,0,51,53155,2,23,36,3,1,0,0,12,35,0.0,0
69,39,69,1,0,0,0,57,19914,1,22,24,2,1,1,1,13,29,7.486,1
29,0,29,0,0,0,0,60,37940,3,29,36,1,2,4,3,11,27,13.076,0
36,6,36,1,0,0,0,30,50605,5,29,36,6,0,2,2,16,52,10.526,0
42,17,42,0,0,0,0,60,51518,7,24,36,1,2,0,0,10,29,0.0,0
24,0,24,1,0,0,0,61,46563,7,-1,0,1,2,0,0,16,22,0.0,0
40,8,40,1,0,0,0,47,22915,2,39,48,4,2,4,2,19,33,8.976,1
40,7,40,1,0,0,0,41,37991,2,40,48,4,0,3,2,15,43,10.569,0
37,10,37,1,0,0,0,65,31880,7,31,36,0,0,0,0,5,29,0.0,0
55,28,55,0,0,0,0,64,48229,2,6,12,0,0,0,0,7,27,0.0,1
41,12,41,1,0,0,0,51,43754,2,22,24,3,1,0,0,11,36,0.0,0
38,7,38,1,0,0,0,46,51747,6,25,36,4,1,0,0,16,37,0.0,1
41,10,41,0,0,0,0,50,35449,6,28,36,3,2,0,0,9,39,0.0,0
46,19,46,0,0,0,0,37,26095,1,21,24,5,0,5,4,18,44,12.859,0
33,4,33,0,0,0,0,46,39377,5,33,36,3,2,4,2,14,38,8.585,0
60,29,60,0,0,0,0,54,47994,5,-3,0,2,1,0,0,6,39,0.0,1
52,20,52,0,0,0,0,54,32735,4,34,36,2,0,0,0,7,37,0.0,0
35,8,35,0,0,0,0,62,44447,6,40,48,1,0,4,4,11,25,11.02,0
36,4,36,0,1,1,0,77,54383,6,34,36,0,4,0,0,11,10,0.0,0
41,7,41,0,0,0,0,49,36837,6,18,24,3,2,2,2,7,42,8.423,0
47,22,47,1,0,0,0,57,38040,6,16,24,2,1,0,0,8,34,0.0,0
50,23,50,0,0,0,0,57,45964,1,21,24,2,0,1,1,14,27,9.222,0
39,9,39,1,0,0,0,51,50101,2,22,24,3,1,1,27,11,36,33.76,1
46,16,46,0,0,0,0,49,32044,7,39,48,3,0,0,0,12,37,0.0,0
51,25,51,0,0,0,0,67,53369,2,27,36,0,4,0,0,5,27,0.0,0
52,23,52,1,0,0,0,42,54016,6,29,36,4,0,0,0,14,42,0.0,1
24,0,24,1,0,0,0,33,56622,4,30,36,6,1,2,1,27,38,11.776,0
37,5,37,1,0,0,0,65,53268,2,22,24,0,2,5,3,4,29,11.501,0
36,7,36,0,0,0,0,58,29955,3,13,24,2,0,3,1,19,22,8.336,0
18,0,18,1,0,0,0,55,61670,5,16,24,2,3,4,1,16,27,9.026,0
22,0,22,0,0,0,0,57,46523,3,38,48,2,1,0,0,18,24,0.0,0
30,0,30,1,0,0,0,49,43999,4,-5,0,3,2,1,0,13,36,0.0,0
38,8,38,1,0,0,0,54,54384,4,41,48,2,0,3,1,13,32,7.799,0
24,0,24,1,0,0,0,64,29901,4,13,24,1,0,0,0,9,26,0.0,0
40,11,40,0,0,0,0,39,29951,3,7,12,5,0,0,0,19,41,0.0,1
38,9,38,1,0,0,0,67,33096,5,29,36,0,0,2,1,8,24,8.487,0
17,0,17,1,0,0,0,77,44406,6,24,36,1,2,2,1,5,17,8.692,0
32,3,32,0,0,1,0,47,40189,2,20,24,4,1,4,2,9,43,9.225,0
38,10,38,1,0,0,0,52,45402,4,35,36,2,1,3,1,12,34,9.082,0
43,16,43,0,0,0,0,62,17779,7,36,48,1,1,0,0,4,33,0.0,0
25,0,25,0,0,0,0,55,50398,7,11,12,2,1,2,1,14,29,9.199,0
32,1,32,0,0,0,0,64,38810,2,40,48,0,7,5,1,5,29,8.082,1
22,0,22,1,0,0,0,63,38837,2,18,24,1,1,0,0,8,28,0.0,0
27,0,27,0,0,0,0,56,37292,2,38,48,2,1,0,0,8,35,0.0,0
34,3,34,1,0,0,0,22,35931,3,-5,0,8,0,0,0,14,63,0.0,0
34,5,34,0,0,0,0,58,30033,4,29,36,1,1,5,3,12,28,9.524,0
35,3,35,1,0,0,0,66,31596,6,-4,0,0,0,0,0,12,21,0.0,0
26,0,26,0,0,0,0,53,46770,5,31,36,3,1,0,0,10,35,0.0,0
30,2,30,0,0,0,0,69,38681,2,37,48,0,1,0,0,6,24,0.0,0
36,11,36,0,0,0,0,56,43245,3,14,24,2,1,2,27,12,31,34.043,0
18,0,18,0,0,0,0,39,46087,4,31,36,5,2,1,1,12,48,10.489,0
42,12,42,0,0,0,0,42,37819,7,20,24,4,2,0,0,14,43,0.0,0
67,38,67,0,0,0,0,53,48028,1,17,24,2,0,0,0,14,31,0.0,0
40,11,40,1,0,0,0,37,45655,3,29,36,5,0,4,1,12,50,8.149,0
45,17,45,1,0,0,0,51,50613,7,24,36,3,0,0,0,8,40,0.0,1
18,0,18,0,0,0,0,41,16347,7,19,24,4,1,5,5,11,46,11.929,0
39,11,39,1,0,0,0,56,48649,6,22,24,2,3,3,26,11,32,32.845,0
42,14,42,1,0,0,0,54,51052,4,22,24,2,1,0,0,11,34,0.0,0
37,9,37,1,0,0,0,55,74113,4,18,24,2,7,0,29,7,36,37.111,0
40,11,40,0,0,0,0,52,46623,6,28,36,3,4,0,0,11,36,0.0,1
57,27,57,1,0,0,0,39,39774,3,-4,0,5,0,0,0,12,47,0.0,0
41,10,41,0,0,0,0,69,50213,4,34,36,0,3,2,1,7,23,9.399,0
29,0,29,1,0,1,0,62,39935,2,9,12,1,3,0,0,15,22,0.0,0
30,0,30,1,0,0,0,56,55459,3,-5,0,2,1,1,0,13,30,0.0,0
28,5,28,1,0,0,0,62,17751,4,15,24,1,2,0,0,10,27,0.0,0
72,41,72,1,0,0,0,49,57689,3,13,24,3,1,3,2,5,44,8.931,1
40,9,40,1,0,0,0,41,45666,2,6,12,4,2,3,2,7,50,12.5,1
61,28,61,1,0,0,0,63,51340,5,20,24,1,1,0,0,11,25,0.0,1
28,0,28,1,0,0,0,63,42430,4,5,12,1,0,1,1,9,26,7.892,0
42,12,42,0,0,0,0,73,30832,5,40,48,0,0,4,3,10,16,11.006,1
17,0,17,1,0,0,0,56,35368,6,16,24,2,0,0,0,10,33,0.0,0
51,26,51,0,0,0,1,58,47049,5,27,36,1,1,3,23,10,31,30.46,0
43,10,43,1,0,0,0,61,45876,7,23,36,1,1,0,0,9,29,0.0,0
37,6,37,1,0,0,0,73,30959,2,0,12,0,0,0,0,10,16,0.0,0
39,10,39,1,0,0,0,42,39890,6,22,24,4,1,2,2,16,40,9.721,0
30,0,30,1,0,0,0,40,54766,3,39,48,5,0,0,0,15,43,0.0,0
47,21,47,0,0,0,0,54,18792,4,12,24,2,3,4,1,12,33,7.506,1
47,16,47,0,0,0,0,71,29956,2,6,12,0,1,3,1,11,17,10.022,0
37,8,37,0,0,0,0,53,35308,7,34,36,2,0,0,0,17,28,0.0,0
47,18,47,0,0,0,0,69,40728,4,31,36,0,0,0,0,9,21,0.0,0
34,9,34,0,0,0,0,34,46072,7,8,12,6,1,0,0,18,46,0.0,0
45,16,45,1,0,0,0,45,51490,6,29,36,4,0,5,3,11,43,13.055,1
48,18,48,1,0,0,0,63,31085,6,25,36,1,3,1,1,11,24,7.846,1
38,9,38,1,0,0,0,35,55607,3,7,12,6,0,0,0,12,51,0.0,1
34,2,34,0,0,0,0,50,51930,7,39,48,3,0,3,2,11,37,8.525,0
33,0,33,0,0,0,0,60,31926,5,22,24,2,0,4,2,11,27,11.824,0
59,27,59,1,0,0,0,68,33593,2,-1,0,0,0,0,0,17,13,0.0,1
27,0,27,0,0,0,0,56,40985,7,22,24,2,1,2,1,10,33,7.76,0
28,0,28,1,0,0,0,69,43777,5,41,48,0,0,6,4,7,22,10.332,0
20,0,20,1,0,0,0,66,52377,5,19,24,0,0,4,3,8,25,11.07,0
26,0,26,0,0,0,0,48,26144,4,18,24,3,0,1,1,14,36,9.049,0
32,6,32,0,0,0,0,66,33962,5,26,36,0,0,0,0,12,21,0.0,0
31,0,31,0,0,0,0,48,53825,3,19,24,3,1,0,0,13,38,0.0,0
39,12,39,1,0,0,0,54,28541,3,41,48,2,1,6,3,8,36,13.877,0
44,12,44,0,0,0,0,42,44736,5,37,48,4,3,2,1,18,39,11.797,0
53,20,53,1,0,0,0,57,31495,1,11,24,2,1,1,1,17,25,11.112,0
32,0,32,0,0,0,0,30,46761,3,15,24,6,0,2,1,23,46,9.582,0
53,25,53,0,0,0,0,52,30138,3,30,36,3,1,3,1,12,34,9.292,0
56,23,56,1,0,0,0,42,42613,2,40,48,4,2,4,3,16,40,9.758,0
26,0,26,0,0,0,0,45,32190,4,30,36,4,0,2,1,16,38,7.402,0
28,0,28,1,0,0,0,52,22881,5,31,36,3,0,0,0,13,34,0.0,0
36,6,36,1,0,0,0,51,46648,5,22,24,3,0,4,2,9,39,11.445,1
45,16,45,0,0,0,0,60,46151,6,31,36,1,1,0,0,16,22,0.0,1
37,8,37,0,0,0,0,48,39299,5,33,36,3,2,0,0,9,41,0.0,0
35,2,35,0,0,0,0,53,45203,2,40,48,3,1,0,0,9,36,0.0,0
29,0,29,0,0,0,0,52,55275,3,22,24,3,0,1,1,9,37,7.899,0
44,14,44,0,0,0,0,47,29896,5,9,12,3,2,1,1,6,45,7.907,1
39,8,39,1,0,0,0,34,53992,5,11,12,6,0,0,0,13,51,0.0,0
19,0,19,1,0,0,0,56,45309,4,24,36,2,0,3,1,9,34,9.647,0
47,20,47,0,0,0,0,50,43520,4,41,48,3,1,0,0,12,37,0.0,1
36,6,36,1,0,0,0,57,54449,3,27,36,2,0,0,0,12,30,0.0,0
